File,Name,CWEs,Category
tests/subsys/logging/log_output/src/log_output_test.c,memcpy,CWE-120,buffer
tests/subsys/logging/log_output/src/log_output_test.c,strlen,CWE-126,buffer
tests/subsys/settings/fcb/src/settings_test_compress_deleted.c,char,CWE-119,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,char,CWE-119,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,char,CWE-119,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,memcpy,CWE-120,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,memcpy,CWE-120,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,char,CWE-119,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,char,CWE-119,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,memcpy,CWE-120,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,char,CWE-119,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,char,CWE-119,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,memcpy,CWE-120,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,strlen,CWE-126,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,strncpy,CWE-120,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,strlen,CWE-126,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,strlen,CWE-126,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,strncpy,CWE-120,buffer
tests/subsys/settings/fcb/src/settings_test_fcb.c,strlen,CWE-126,buffer
tests/subsys/settings/fcb/src/settings_test.h,char,CWE-119,buffer
tests/subsys/settings/fcb/src/settings_test.h,char,CWE-119,buffer
tests/subsys/settings/fcb/src/settings_test.h,char,CWE-119,buffer
tests/subsys/settings/nffs/src/settings_test_nffs.c,memcpy,CWE-120,buffer
tests/subsys/settings/nffs/src/settings_test_nffs.c,memcpy,CWE-120,buffer
tests/subsys/settings/nffs/src/settings_test_nffs.c,memcpy,CWE-120,buffer
tests/subsys/settings/src/settings_empty_lookups.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_empty_lookups.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_empty_lookups.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_empty_lookups.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_enc.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_enc.c,memcpy,CWE-120,buffer
tests/subsys/settings/src/settings_enc.c,memcpy,CWE-120,buffer
tests/subsys/settings/src/settings_enc.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_enc.c,memcpy,CWE-120,buffer
tests/subsys/settings/src/settings_enc.c,strlen,CWE-126,buffer
tests/subsys/settings/src/settings_test_commit.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_test_commit.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_commit.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_int.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_test_getset_int.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_test_getset_int.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_int.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_int64.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_test_getset_int64.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_test_getset_int64.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_int64.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_int64.c,memcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_int64.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_int64.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_int64.c,memcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_unknown.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_test_getset_unknown.c,char,CWE-119,buffer
tests/subsys/settings/src/settings_test_getset_unknown.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_unknown.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_unknown.c,strcpy,CWE-120,buffer
tests/subsys/settings/src/settings_test_getset_unknown.c,strcpy,CWE-120,buffer
tests/subsys/usb/bos/src/test_bos.c,memcpy,CWE-120,buffer
tests/subsys/usb/bos/src/test_bos.c,memcpy,CWE-120,buffer
tests/subsys/usb/bos/src/test_bos.c,memcpy,CWE-120,buffer
tests/subsys/usb/bos/src/test_bos.c,memcpy,CWE-120,buffer
tests/subsys/usb/bos/src/test_bos.c,memcpy,CWE-120,buffer
tests/unit/bluetooth/at/src/main.c,char,CWE-119,buffer
tests/unit/bluetooth/at/src/main.c,strlen,CWE-126,buffer
tests/unit/bluetooth/at/src/main.c,strncpy,CWE-120,buffer
